slug,model,variant_group,missing_core_count,missing_core_items,terminal_source,terminal_raw,terminal_effective,coding_core,coding_bonus,coding_score,coding_weight,coding_points,coding_item1,coding_item1_adjusted,coding_item1_base_points,coding_item2,coding_item2_adjusted,coding_item2_base_points,agentic-tool-work_core,agentic-tool-work_bonus,agentic-tool-work_score,agentic-tool-work_weight,agentic-tool-work_points,agentic-tool-work_item1,agentic-tool-work_item1_adjusted,agentic-tool-work_item1_base_points,agentic-tool-work_item2,agentic-tool-work_item2_adjusted,agentic-tool-work_item2_base_points,hard-reasoning_core,hard-reasoning_bonus,hard-reasoning_score,hard-reasoning_weight,hard-reasoning_points,hard-reasoning_item1,hard-reasoning_item1_adjusted,hard-reasoning_item1_base_points,hard-reasoning_item2,hard-reasoning_item2_adjusted,hard-reasoning_item2_base_points,knowledge-science_core,knowledge-science_bonus,knowledge-science_score,knowledge-science_weight,knowledge-science_points,knowledge-science_item1,knowledge-science_item1_adjusted,knowledge-science_item1_base_points,knowledge-science_item2,knowledge-science_item2_adjusted,knowledge-science_item2_base_points,instruction-context_core,instruction-context_bonus,instruction-context_score,instruction-context_weight,instruction-context_points,instruction-context_item1,instruction-context_item1_adjusted,instruction-context_item1_base_points,instruction-context_item2,instruction-context_item2_adjusted,instruction-context_item2_base_points,core_only_score,score,rank
claude-fable-5-1,Claude Fable 5.1 (max with fallback),claude fable 5 1 with fallback,1,AIME 2025,Terminal-Bench v4.0,52.0202,52.0202,57.54945,2.3695934423169973,59.919043442317,10,5.9919043442317,Terminal-Bench effective,52.0202,2.60101,SciCode,63.0787,3.153935,52.65375,4.355847231317749,57.00959723131775,10,5.700959723131775,τ³-Banking,47.2165,2.360825,AA-Briefcase,58.091,2.90455,14.85715,0.0,14.85715,33,4.9028595,CritPt,29.7143,4.9028595,AIME 2025,,0.0,80.48535,0.0,80.48535,37,29.7795795,AA-Omniscience Accuracy,67.2333,12.438160499999999,GPQA Diamond,93.7374,17.341419,55.76665,0.0,55.76665,10,5.576665,AA-LCR v1.1,85.3333,4.266665,GDP.pdf,26.2,1.31,51.279424,51.951968067363474,1
gpt-6-astra,GPT-6 Astra (max),gpt 6 astra,1,AIME 2025,Terminal-Bench v4.0,59.0909,59.0909,57.786199999999994,0.0,57.786199999999994,10,5.77862,Terminal-Bench effective,59.0909,2.954545,SciCode,56.4815,2.8240749999999997,47.2719,0.0,47.2719,10,4.72719,τ³-Banking,41.4433,2.072165,AA-Briefcase,53.1005,2.655025,15.85715,0.0,15.85715,33,5.232859500000001,CritPt,31.7143,5.232859500000001,AIME 2025,,0.0,79.3303,0.0,79.3303,37,29.352210999999997,AA-Omniscience Accuracy,62.6,11.581000000000001,GPQA Diamond,96.0606,17.771210999999997,55.83335,0.0,55.83335,10,5.583335000000001,AA-LCR v1.1,80.6667,4.033335,GDP.pdf,31.0,1.55,50.6742155,50.6742155,2
claude-fable-5,Claude Fable 5 (with fallback),claude fable 5 with fallback,1,AIME 2025,Terminal-Bench v4.0,42.4242,42.4242,51.7098,5.1917150028409935,56.901515002840995,10,5.6901515002841,Terminal-Bench effective,42.4242,2.1212099999999996,SciCode,60.9954,3.0497699999999996,44.812650000000005,7.849955594147417,52.66260559414742,10,5.266260559414742,τ³-Banking,38.1443,1.9072149999999999,AA-Briefcase,51.481,2.57405,14.2857,0.0,14.2857,33,4.714281000000001,CritPt,28.5714,4.714281000000001,AIME 2025,,0.0,78.98814999999999,0.0,78.98814999999999,37,29.225615499999993,AA-Omniscience Accuracy,65.35,12.089749999999999,GPQA Diamond,92.6263,17.1358655,53.16665,0.0,53.16665,10,5.3166649999999995,AA-LCR v1.1,82.3333,4.116665,GDP.pdf,24.0,1.2,48.90880649999999,50.21297355969884,3
claude-opus-5,Claude Opus 5 (max),claude opus 5,1,AIME 2025,Terminal-Bench v4.0,48.9899,48.9899,52.6778,3.724994622238185,56.40279462223818,10,5.640279462223819,Terminal-Bench effective,48.9899,2.449495,SciCode,56.3657,2.8182849999999995,49.65345,3.688082225462125,53.341532225462124,10,5.334153222546213,τ³-Banking,42.0619,2.103095,AA-Briefcase,57.245,2.8622499999999995,14.57145,0.0,14.57145,33,4.8085785,CritPt,29.1429,4.8085785,AIME 2025,,0.0,77.0495,0.0,77.0495,37,28.508314999999996,AA-Omniscience Accuracy,60.8667,11.2603395,GPQA Diamond,93.2323,17.2479755,50.46665,0.0,50.46665,10,5.046665000000001,AA-LCR v1.1,79.3333,3.966665,GDP.pdf,21.6,1.08,48.5966835,49.33799118477003,4
gemini-3-flash-reasoning,Gemini 3 Flash,gemini 3 flash,3,SciCode; AA-Briefcase; GDP.pdf,Terminal-Bench Hard,38.6364,5.613169937805373,2.8065849689026865,0.0,2.8065849689026865,10,0.28065849689026867,Terminal-Bench effective,5.613169937805373,0.28065849689026867,SciCode,,0.0,10.41235,0.0,10.41235,10,1.0412350000000001,τ³-Banking,20.8247,1.0412350000000001,AA-Briefcase,,0.0,52.7857,0.0,52.7857,33,17.419280999999998,CritPt,8.5714,1.414281,AIME 2025,97.0,16.005,71.61565,0.0,71.61565,37,26.4977905,AA-Omniscience Accuracy,53.4333,9.885160500000001,GPQA Diamond,89.798,16.61263,39.0,0.0,39.0,10,3.9,AA-LCR v1.1,78.0,3.9,GDP.pdf,,0.0,49.138964996890266,49.138964996890266,5
gpt-5-6-sol,GPT-5.6 Sol (max),gpt 5 6 sol,1,AIME 2025,Terminal-Bench v4.0,39.899,39.899,48.479600000000005,0.0,48.479600000000005,10,4.8479600000000005,Terminal-Bench effective,39.899,1.99495,SciCode,57.0602,2.85301,46.539950000000005,0.0,46.539950000000005,10,4.653995,τ³-Banking,44.3299,2.216495,AA-Briefcase,48.75,2.4375,16.14285,0.0,16.14285,33,5.3271405,CritPt,32.2857,5.3271405,AIME 2025,,0.0,76.7707,0.0,76.7707,37,28.405159000000005,AA-Omniscience Accuracy,59.4,10.988999999999999,GPQA Diamond,94.1414,17.416159,55.6,0.0,55.6,10,5.56,AA-LCR v1.1,84.0,4.2,GDP.pdf,27.2,1.36,48.79425450000001,48.79425450000001,6
gpt-5-5,GPT-5.5 (xhigh),gpt 5 5,1,AIME 2025,Terminal-Bench v4.0,14.6465,14.6465,35.21675,0.0,35.21675,10,3.5216749999999997,Terminal-Bench effective,14.6465,0.732325,SciCode,55.787,2.78935,35.3793,1.5547077513974017,36.9340077513974,10,3.6934007751397404,τ³-Banking,38.9691,1.9484549999999998,AA-Briefcase,31.7895,1.589475,13.57145,0.0,13.57145,33,4.4785785,CritPt,27.1429,4.4785785,AIME 2025,,0.0,75.7427,0.0,75.7427,37,28.024798999999998,AA-Omniscience Accuracy,57.95,10.72075,GPQA Diamond,93.5354,17.304049,52.76665,0.0,52.76665,10,5.276665,AA-LCR v1.1,84.3333,4.216665,GDP.pdf,21.2,1.06,44.8396475,44.99511827513974,7
gpt-5,GPT-5 (high),gpt 5,3,SciCode; AA-Briefcase; GDP.pdf,Terminal-Bench v2.1,35.206,3.091436809725557,1.5457184048627786,0.0,1.5457184048627786,10,0.15457184048627787,Terminal-Bench effective,3.091436809725557,0.15457184048627787,SciCode,,0.0,11.03095,0.0,11.03095,10,1.1030950000000002,τ³-Banking,22.0619,1.1030950000000002,AA-Briefcase,,0.0,50.023799999999994,0.0,50.023799999999994,33,16.507854,CritPt,5.7143,0.9428595,AIME 2025,94.3333,15.564994499999997,62.8351,0.0,62.8351,37,23.248986999999996,AA-Omniscience Accuracy,40.3167,7.4585894999999995,GPQA Diamond,85.3535,15.7903975,39.1,0.0,39.1,10,3.91,AA-LCR v1.1,78.2,3.91,GDP.pdf,,0.0,44.92450784048627,44.92450784048627,8
muse-spark-1-3,Muse Spark 1.3 (max),muse spark 1 3,1,AIME 2025,Terminal-Bench v4.0,33.3333,33.3333,46.064800000000005,0.0,46.064800000000005,10,4.60648,Terminal-Bench effective,33.3333,1.666665,SciCode,58.7963,2.939815,52.48725,0.0,52.48725,10,5.248725,τ³-Banking,50.5155,2.5257750000000003,AA-Briefcase,54.459,2.72295,12.42855,0.0,12.42855,33,4.1014215,CritPt,24.8571,4.1014215,AIME 2025,,0.0,68.55935,0.0,68.55935,37,25.366959499999997,AA-Omniscience Accuracy,43.5833,8.062910500000001,GPQA Diamond,93.5354,17.304049,54.8,0.0,54.8,10,5.48,AA-LCR v1.1,83.0,4.15,GDP.pdf,26.6,1.33,44.803585999999996,44.803585999999996,9
gpt-5-6-terra,GPT-5.6 Terra (max),gpt 5 6 terra,1,AIME 2025,Terminal-Bench v4.0,35.3535,35.3535,45.1652,0.0,45.1652,10,4.51652,Terminal-Bench effective,35.3535,1.7676749999999999,SciCode,54.9769,2.748845,40.8531,0.0,40.8531,10,4.08531,τ³-Banking,40.2062,2.01031,AA-Briefcase,41.5,2.075,15.0,0.0,15.0,33,4.95,CritPt,30.0,4.95,AIME 2025,,0.0,69.66265,0.0,69.66265,37,25.7751805,AA-Omniscience Accuracy,46.8,8.658,GPQA Diamond,92.5253,17.1171805,53.5,0.0,53.5,10,5.35,AA-LCR v1.1,83.0,4.15,GDP.pdf,24.0,1.2,44.6770105,44.6770105,10
